a, a_avera, 0.10000000149011612, 0.10000000149011612, 0, 0.0
a, a_avera, 0.10457930713891983, 0.10457933694124222, 0, 0.0
a, a_avera, 0.10013814270496368, 0.10013814270496368, 0, 0.0
a, a_avera, 0.10020720958709717, 0.10020720958709717, 0, 0.0
a, a_avera, 0.10055255144834518, 0.10055256634950638, 0, 0.0
a, a_avera, 0.10061394423246384, 0.10061396658420563, 0, 0.0
a, a_avera, 0.10069069266319275, 0.10069071501493454, 0, 0.0
a, a_avera, 0.10069069266319275, 0.10069070756435394, 0, 0.0
a, a_avera, 0.10083634406328201, 0.1008363589644432, 0, 0.0
a, a_avera, 0.10090916603803635, 0.10090918838977814, 0, 0.0
a, a_avera, 0.10127328336238861, 0.10127332806587219, 0, 0.0
a, a_avera, 0.10133801400661469, 0.10133806616067886, 0, 0.0
a, a_avera, 0.10141893476247787, 0.10141898691654205, 0, 0.0
a, a_avera, 0.10141893476247787, 0.10141898691654205, 0, 0.0
a, a_avera, 0.10156930983066559, 0.10156936943531036, 0, 0.0
a, a_avera, 0.10164449363946915, 0.10164456814527512, 0, 0.0
a, a_avera, 0.10202042758464813, 0.10202053934335709, 0, 0.0
a, a_avera, 0.10208726674318314, 0.10208738595247269, 0, 0.0
a, a_avera, 0.10217080265283585, 0.10217093676328659, 0, 0.0
a, a_avera, 0.10217080265283585, 0.10217093676328659, 0, 0.0
a, a_avera, 0.1023235097527504, 0.10232366621494293, 0, 0.0
a, a_avera, 0.10239987075328827, 0.1024000346660614, 0, 0.0
a, a_avera, 0.10278164595365524, 0.10278186947107315, 0, 0.0
a, a_avera, 0.10284951329231262, 0.10284975171089172, 0, 0.0
a, a_avera, 0.1029343530535698, 0.10293459892272949, 0, 0.0
a, a_avera, 0.1029343530535698, 0.10293459892272949, 0, 0.0
a, a_avera, 0.10308896005153656, 0.10308923572301865, 0, 0.0
a, a_avera, 0.10316626727581024, 0.10316655784845352, 0, 0.0
a, a_avera, 0.10355279594659805, 0.1035531610250473, 0, 0.0
a, a_avera, 0.10362151265144348, 0.10362188518047333, 0, 0.0
a, a_avera, 0.10370740294456482, 0.10370779782533646, 0, 0.0
a, a_avera, 0.10370740294456482, 0.10370780527591705, 0, 0.0
a, a_avera, 0.10386332124471664, 0.10386375337839127, 0, 0.0
a, a_avera, 0.10394127666950226, 0.10394173115491867, 0, 0.0
a, a_avera, 0.10433106869459152, 0.1043316200375557, 0, 0.0
a, a_avera, 0.10440036654472351, 0.10440093278884888, 0, 0.0
a, a_avera, 0.10448698699474335, 0.1044875755906105, 0, 0.0
a, a_avera, 0.10448698699474335, 0.1044875755906105, 0, 0.0
a, a_avera, 0.104643315076828, 0.10464394092559814, 0, 0.0
a, a_avera, 0.10472147911787033, 0.10472212731838226, 0, 0.0
a, a_avera, 0.10511229187250137, 0.10511305928230286, 0, 0.0
a, a_avera, 0.10518177598714828, 0.10518255829811096, 0, 0.0
a, a_avera, 0.10526861995458603, 0.1052694320678711, 0, 0.0
a, a_avera, 0.10526861995458603, 0.1052694320678711, 0, 0.0
a, a_avera, 0.10542558133602142, 0.10542644560337067, 0, 0.0
a, a_avera, 0.10550406575202942, 0.10550495237112045, 0, 0.0
a, a_avera, 0.1058964729309082, 0.10589749366044998, 0, 0.0
a, a_avera, 0.1059662401676178, 0.10596728324890137, 0, 0.0
a, a_avera, 0.1060534417629242, 0.10605451464653015, 0, 0.0
a, a_avera, 0.1060534417629242, 0.10605451464653015, 0, 0.0
a, a_avera, 0.10621052235364914, 0.10621164739131927, 0, 0.0
a, a_avera, 0.10628905892372131, 0.10629022121429443, 0, 0.0
a, a_avera, 0.10668175667524338, 0.10668307542800903, 0, 0.0
a, a_avera, 0.10675157606601715, 0.106752909719944, 0, 0.0
a, a_avera, 0.10683883726596832, 0.10684021562337875, 0, 0.0
a, a_avera, 0.10683883726596832, 0.10684021562337875, 0, 0.0
a, a_avera, 0.10699591785669327, 0.10699736326932907, 0, 0.0
a, a_avera, 0.10707445442676544, 0.10707593709230423, 0, 0.0
